"secuencial","nombreGenetica","codigoProcesoAgrosuper","edad","idSexo","sexo","consumoDiario","consumoAcumulado","consumoDiarioAgua","consumoAcumuladoAgua","ganancia","gananciaMedia","peso","conversion","conversionAcumulada","raza","anio","active","created_at","updated_at"
882,CERDOS - 2015,2,87,3,Mixto,0.001858,0.061398,,,0.000952,,0.04498,1.95168,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
883,CERDOS - 2015,2,88,3,Mixto,0.001889,0.063287,,,0.000955,,0.04593,1.97801,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
884,CERDOS - 2015,2,89,3,Mixto,0.00192,0.065207,,,0.000958,,0.04689,2.00418,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
885,CERDOS - 2015,2,90,3,Mixto,0.001952,0.067159,,,0.00096,,0.04785,2.03333,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
886,CERDOS - 2015,2,91,3,Mixto,0.001983,0.069142,,,0.000963,,0.04882,2.05919,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
887,CERDOS - 2015,2,92,3,Mixto,0.002014,0.071156,,,0.000966,,0.04978,2.08489,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
888,CERDOS - 2015,2,93,3,Mixto,0.002046,0.073202,,,0.000969,,0.05075,2.11146,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
889,CERDOS - 2015,2,94,3,Mixto,0.002077,0.075279,,,0.000972,,0.05172,2.13683,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
890,CERDOS - 2015,2,95,3,Mixto,0.002108,0.077387,,,0.000974,,0.0527,2.16427,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
891,CERDOS - 2015,2,96,3,Mixto,0.00214,0.079527,,,0.000977,,0.05367,2.19038,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
892,CERDOS - 2015,2,97,3,Mixto,0.002171,0.081698,,,0.00098,,0.05465,2.21531,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
893,CERDOS - 2015,2,98,3,Mixto,0.002202,0.0839,,,0.000983,,0.05564,2.24008,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
894,CERDOS - 2015,2,99,3,Mixto,0.002234,0.086134,,,0.000986,,0.05662,2.26572,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
895,CERDOS - 2015,2,100,3,Mixto,0.002265,0.088399,,,0.000988,,0.05761,2.29251,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
896,CERDOS - 2015,2,101,3,Mixto,0.002296,0.090695,,,0.000991,,0.0586,2.31685,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
897,CERDOS - 2015,2,102,3,Mixto,0.002328,0.093023,,,0.000994,,0.0596,2.34205,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
898,CERDOS - 2015,2,103,3,Mixto,0.002359,0.095382,,,0.000997,,0.06059,2.3661,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
899,CERDOS - 2015,2,104,3,Mixto,0.00239,0.097772,,,0.001,,0.06159,2.39,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
900,CERDOS - 2015,2,105,3,Mixto,0.002422,0.100194,,,1.002,,0.06259,0.00241717,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
901,CERDOS - 2015,2,106,3,Mixto,0.002453,0.102647,,,1.005,,0.0636,0.0024408,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
902,CERDOS - 2015,2,107,3,Mixto,0.002484,0.105131,,,1.005,,0.0646,0.00247164,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
903,CERDOS - 2015,2,108,3,Mixto,0.002468,0.107599,,,1.006,,0.06561,0.00245328,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
904,CERDOS - 2015,2,109,3,Mixto,0.002483,0.110082,,,1.007,,0.06662,0.00246574,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
905,CERDOS - 2015,2,110,3,Mixto,0.002499,0.112581,,,1.007,,0.06762,0.00248163,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
906,CERDOS - 2015,2,111,3,Mixto,0.002515,0.115096,,,1.008,,0.06863,0.00249504,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
907,CERDOS - 2015,2,112,3,Mixto,0.002531,0.117627,,,1.008,,0.06964,0.00251091,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
908,CERDOS - 2015,2,113,3,Mixto,0.002547,0.120174,,,1.009,,0.07065,0.00252428,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
909,CERDOS - 2015,2,114,3,Mixto,0.002563,0.122737,,,0.00101,,0.07166,2.53762,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
910,CERDOS - 2015,2,115,3,Mixto,0.002579,0.125316,,,0.00101,,0.07267,2.55347,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
911,CERDOS - 2015,2,116,3,Mixto,0.002595,0.127911,,,1.011,,0.07368,0.00256677,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
912,CERDOS - 2015,2,117,3,Mixto,0.002611,0.130522,,,1.012,,0.07469,0.00258004,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
913,CERDOS - 2015,2,118,3,Mixto,0.002627,0.133149,,,1.012,,0.0757,0.00259585,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
914,CERDOS - 2015,2,119,3,Mixto,0.002642,0.135791,,,1.013,,0.07672,0.00260809,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
915,CERDOS - 2015,2,120,3,Mixto,0.002658,0.138449,,,1.014,,0.07773,0.0026213,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
916,CERDOS - 2015,2,121,3,Mixto,0.002674,0.141123,,,1.014,,0.07875,0.00263708,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
917,CERDOS - 2015,2,122,3,Mixto,0.00269,0.143813,,,1.015,,0.07976,0.00265025,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
918,CERDOS - 2015,2,123,3,Mixto,0.002706,0.146519,,,1.015,,0.08078,0.00266601,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
919,CERDOS - 2015,2,124,3,Mixto,0.002722,0.149241,,,1.016,,0.08179,0.00267913,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
920,CERDOS - 2015,2,125,3,Mixto,0.002738,0.151979,,,1.017,,0.08281,0.00269223,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
921,CERDOS - 2015,2,126,3,Mixto,0.002754,0.154733,,,1.017,,0.08383,0.00270796,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
922,CERDOS - 2015,2,127,3,Mixto,0.00277,0.157503,,,1.019,,0.08484,0.00271835,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
923,CERDOS - 2015,2,128,3,Mixto,0.002786,0.160289,,,1.015,,0.08586,0.00274483,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
924,CERDOS - 2015,2,129,3,Mixto,0.002764,0.163053,,,1.011,,0.08687,0.00273393,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
925,CERDOS - 2015,2,130,3,Mixto,0.002781,0.165834,,,1.007,,0.08788,0.00276167,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
926,CERDOS - 2015,2,131,3,Mixto,0.002798,0.168632,,,1.004,,0.08888,0.00278685,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
927,CERDOS - 2015,2,132,3,Mixto,0.002815,0.171447,,,0.001,,0.08988,2.815,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
928,CERDOS - 2015,2,133,3,Mixto,0.002832,0.174279,,,0.000996,,0.09088,2.84337,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
929,CERDOS - 2015,2,134,3,Mixto,0.00285,0.177129,,,0.000992,,0.09187,2.87298,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
930,CERDOS - 2015,2,135,3,Mixto,0.002867,0.179996,,,0.000989,,0.09286,2.89889,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
931,CERDOS - 2015,2,136,3,Mixto,0.002884,0.18288,,,0.000985,,0.09384,2.92792,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
932,CERDOS - 2015,2,137,3,Mixto,0.002901,0.185781,,,0.000981,,0.09482,2.95719,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
933,CERDOS - 2015,2,138,3,Mixto,0.002918,0.188699,,,0.000977,,0.0958,2.98669,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
934,CERDOS - 2015,2,139,3,Mixto,0.002935,0.191634,,,0.000974,,0.09677,3.01335,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
935,CERDOS - 2015,2,140,3,Mixto,0.002952,0.194586,,,0.00097,,0.09774,3.0433,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
936,CERDOS - 2015,2,141,3,Mixto,0.00297,0.197556,,,0.000966,,0.09871,3.07453,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
937,CERDOS - 2015,2,142,3,Mixto,0.002987,0.200543,,,0.000962,,0.09967,3.10499,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
938,CERDOS - 2015,2,143,3,Mixto,0.003004,0.203547,,,0.000958,,0.10063,3.1357,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
939,CERDOS - 2015,2,144,3,Mixto,0.003021,0.206568,,,0.000955,,0.10159,3.16335,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
940,CERDOS - 2015,2,145,3,Mixto,0.003038,0.209606,,,0.000951,,0.10254,3.19453,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
941,CERDOS - 2015,2,146,3,Mixto,0.003055,0.212661,,,0.000947,,0.10348,3.22598,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
942,CERDOS - 2015,2,147,3,Mixto,0.003073,0.215734,,,0.000943,,0.10443,3.25875,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
943,CERDOS - 2015,2,148,3,Mixto,0.00309,0.218824,,,0.00094,,0.10537,3.28723,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
944,CERDOS - 2015,2,149,3,Mixto,0.003107,0.221931,,,0.000937,,0.1063,3.3159,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
945,CERDOS - 2015,2,150,3,Mixto,0.002951,0.224882,,,0.000934,,0.10724,3.15953,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
946,CERDOS - 2015,2,151,3,Mixto,0.002966,0.227848,,,0.000931,,0.10817,3.18582,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
947,CERDOS - 2015,2,152,3,Mixto,0.002981,0.230829,,,0.000928,,0.1091,3.21228,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
948,CERDOS - 2015,2,153,3,Mixto,0.002996,0.233825,,,0.000925,,0.11002,3.23892,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
949,CERDOS - 2015,2,154,3,Mixto,0.00301,0.236835,,,0.000922,,0.11094,3.26464,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
950,CERDOS - 2015,2,155,3,Mixto,0.003025,0.23986,,,0.000919,,0.11186,3.29162,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
951,CERDOS - 2015,2,156,3,Mixto,0.00304,0.2429,,,0.000916,,0.11278,3.31878,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
952,CERDOS - 2015,2,157,3,Mixto,0.003055,0.245955,,,0.000913,,0.11369,3.34611,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
953,CERDOS - 2015,2,158,3,Mixto,0.00307,0.249025,,,0.00091,,0.1146,3.37363,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
954,CERDOS - 2015,2,159,3,Mixto,0.003085,0.25211,,,0.000907,,0.11551,3.40132,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
955,CERDOS - 2015,2,160,3,Mixto,0.0031,0.25521,,,0.000904,,0.11641,3.4292,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
956,CERDOS - 2015,2,161,3,Mixto,0.003114,0.258324,,,0.000901,,0.11732,3.45616,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
957,CERDOS - 2015,2,162,3,Mixto,0.003129,0.261453,,,0.000898,,0.11821,3.48441,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
958,CERDOS - 2015,2,163,3,Mixto,0.003144,0.264597,,,0.000895,,0.11911,3.51285,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
959,CERDOS - 2015,2,164,3,Mixto,0.003159,0.267756,,,0.000893,,0.12,3.53751,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
960,CERDOS - 2015,2,165,3,Mixto,0.003174,0.27093,,,0.00089,,0.12089,3.56629,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
961,CERDOS - 2015,2,166,3,Mixto,0.003189,0.274119,,,0.000887,,0.12178,3.59526,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
962,CERDOS - 2015,2,167,3,Mixto,0.003088,0.277207,,,0.000884,,0.12266,3.49321,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
963,CERDOS - 2015,2,168,3,Mixto,0.003103,0.28031,,,0.000882,,0.12354,3.51814,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
964,CERDOS - 2015,2,169,3,Mixto,0.003118,0.283428,,,0.000879,,0.12442,3.54721,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
965,CERDOS - 2015,2,170,3,Mixto,0.003132,0.28656,,,0.000876,,0.1253,3.57534,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
966,CERDOS - 2015,2,171,3,Mixto,0.003147,0.289707,,,0.000874,,0.12617,3.60069,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
967,CERDOS - 2015,2,172,3,Mixto,0.003162,0.292869,,,0.000871,,0.12704,3.63031,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
968,CERDOS - 2015,2,173,3,Mixto,0.003177,0.296046,,,0.000868,,0.12791,3.66014,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
969,CERDOS - 2015,2,174,3,Mixto,0.003192,0.299238,,,0.000866,,0.12878,3.68591,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
970,CERDOS - 2015,2,175,3,Mixto,0.003207,0.302445,,,0.000863,,0.12964,3.71611,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
971,CERDOS - 2015,2,176,3,Mixto,0.003222,0.305667,,,0.000861,,0.1305,3.74216,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
972,CERDOS - 2015,2,177,3,Mixto,0.003236,0.308903,,,0.000858,,0.13136,3.77156,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
973,CERDOS - 2015,2,178,3,Mixto,0.003251,0.312154,,,0.000855,,0.13222,3.80234,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
974,CERDOS - 2015,2,179,3,Mixto,0.003266,0.31542,,,0.000853,,0.13307,3.82884,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
975,CERDOS - 2015,2,180,3,Mixto,0.003281,0.318701,,,0.00085,,0.13392,3.86,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
976,CERDOS - 2015,2,181,3,Mixto,0.003296,0.321997,,,0.000846,,0.13476,3.89598,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
977,CERDOS - 2015,2,182,3,Mixto,0.003311,0.325308,,,0.000841,,0.13561,3.93698,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
978,CERDOS - 2015,2,183,3,Mixto,0.003326,0.328634,,,0.000837,,0.13644,3.97372,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
979,CERDOS - 2015,2,184,3,Mixto,0.00334,0.331974,,,0.000833,,0.13728,4.0096,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
980,CERDOS - 2015,2,185,3,Mixto,0.003355,0.335329,,,0.000828,,0.1381,4.05193,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
981,CERDOS - 2015,2,186,3,Mixto,0.00337,0.338699,,,0.000824,,0.13893,4.08981,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
982,CERDOS - 2015,2,187,3,Mixto,0.003385,0.342084,,,0.000819,,0.13975,4.13309,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
983,CERDOS - 2015,2,188,3,Mixto,0.003399,0.345483,,,0.000813,,0.14056,4.18081,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
984,CERDOS - 2015,2,189,3,Mixto,0.003413,0.348896,,,0.000808,,0.14137,4.22401,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
985,CERDOS - 2015,2,190,3,Mixto,0.003428,0.352324,,,0.000803,,0.14217,4.26899,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
986,CERDOS - 2015,2,191,3,Mixto,0.003442,0.355766,,,0.000797,,0.14297,4.3187,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
987,CERDOS - 2015,2,192,3,Mixto,0.003457,0.359223,,,0.000792,,0.14376,4.3649,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
988,CERDOS - 2015,2,193,3,Mixto,0.003471,0.362694,,,0.000785,,0.14454,4.42166,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
989,CERDOS - 2015,2,194,3,Mixto,0.003486,0.36618,,,0.000779,,0.14532,4.47497,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
990,CERDOS - 2015,2,195,3,Mixto,0.0035,0.36968,,,0.000772,,0.1461,4.53368,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
991,CERDOS - 2015,2,196,3,Mixto,0.003515,0.373195,,,0.000766,,0.14686,4.58877,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
992,CERDOS - 2015,2,197,3,Mixto,0.003529,0.376724,,,0.000759,,0.14762,4.64954,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
993,CERDOS - 2015,2,198,3,Mixto,0.003544,0.380268,,,0.000753,,0.14837,4.70651,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
994,CERDOS - 2015,2,199,3,Mixto,0.003558,0.383826,,,0.000745,,0.14912,4.77584,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
995,CERDOS - 2015,2,200,3,Mixto,0.003573,0.387399,,,0.000738,,0.14986,4.84146,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
996,CERDOS - 2015,2,201,3,Mixto,0.003587,0.390986,,,0.00073,,0.15059,4.9137,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
997,ROSS - 2020,2,21,3,Mixto,0.24009,0.24009,2.96706,2.96706,0.0,,5.0787,0.0,0.0,Cerdos,2019,1,"2021-11-16 13:56:36","2023-03-21 14:41:45"
998,ROSS - 2020,2,22,3,Mixto,0.252836,0.492927,3.10889,6.07595,0.225623,,5.30433,1.12061,2.18473,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
999,ROSS - 2020,2,23,3,Mixto,0.266379,0.759306,3.11525,9.1912,0.239043,,5.54337,1.11436,1.63409,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1000,ROSS - 2020,2,24,3,Mixto,0.280729,1.04004,3.12245,12.3136,0.25258,,5.79595,1.11145,1.45004,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1001,ROSS - 2020,2,25,3,Mixto,0.295895,1.33593,3.22359,15.5372,0.266222,,6.06217,1.11146,1.35839,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1002,ROSS - 2020,2,26,3,Mixto,0.311883,1.64781,3.3,18.8372,0.279959,,6.34213,1.11403,1.30424,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1003,ROSS - 2020,2,27,3,Mixto,0.3287,1.97651,3.3705,22.2077,0.29378,,6.63591,1.11886,1.26927,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1004,ROSS - 2020,2,28,3,Mixto,0.346348,2.32286,3.37222,25.58,0.307675,,6.94358,1.12569,1.24558,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1005,ROSS - 2020,2,29,3,Mixto,0.36483,2.68769,3.46057,29.0405,0.321634,,7.26522,1.1343,1.22921,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1006,ROSS - 2020,2,30,3,Mixto,0.384147,3.07184,3.54068,32.5812,0.335647,,7.60087,1.14449,1.21794,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1007,ROSS - 2020,2,31,3,Mixto,0.404297,3.47613,3.65674,36.2379,0.349705,,7.95057,1.15611,1.21041,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1008,ROSS - 2020,2,32,3,Mixto,0.425278,3.90141,3.76172,39.9997,0.363797,,8.31437,1.169,1.20575,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1009,ROSS - 2020,2,33,3,Mixto,0.447085,4.3485,4.05208,44.0518,0.377916,,8.69228,1.18303,1.20338,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1010,ROSS - 2020,2,34,3,Mixto,0.469711,4.81821,4.06289,48.1146,0.39205,,9.08434,1.19809,1.20286,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1011,ROSS - 2020,2,35,3,Mixto,0.493149,5.31136,4.07424,52.1889,0.406193,,9.49053,1.21408,1.20389,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1012,ROSS - 2020,2,36,3,Mixto,0.517389,5.82875,4.15204,56.3409,0.420334,,9.91086,1.2309,1.20624,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1013,ROSS - 2020,2,37,3,Mixto,0.542418,6.37116,4.22404,60.565,0.434466,,10.3453,1.24847,1.20972,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1014,ROSS - 2020,2,38,3,Mixto,0.568223,6.93939,4.3,64.865,0.448579,,10.7939,1.26672,1.2142,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1015,ROSS - 2020,2,39,3,Mixto,0.59479,7.53418,4.34382,69.2088,0.462665,,11.2566,1.28557,1.21954,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1016,ROSS - 2020,2,40,3,Mixto,0.622101,8.15628,4.40072,73.6095,0.476717,,11.7333,1.30497,1.22566,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1017,ROSS - 2020,2,41,3,Mixto,0.650137,8.80642,4.43615,78.0456,0.490726,,12.224,1.32485,1.23247,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1018,ROSS - 2020,2,42,3,Mixto,0.678879,9.4853,4.49061,82.5363,0.504684,,12.7287,1.34516,1.23991,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1019,ROSS - 2020,2,43,3,Mixto,0.708305,10.1936,4.51833,87.0546,0.518584,,13.2473,1.36584,1.2479,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1020,ROSS - 2020,2,44,3,Mixto,0.738391,10.932,4.61142,91.666,0.532418,,13.7797,1.38686,1.25641,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1021,ROSS - 2020,2,45,3,Mixto,0.769114,11.7011,4.62075,96.2868,0.546178,,14.3259,1.40818,1.26537,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1022,ROSS - 2020,2,46,3,Mixto,0.800446,12.5016,4.70792,100.995,0.559856,,14.8857,1.42973,1.27475,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1023,ROSS - 2020,2,47,3,Mixto,0.83236,13.3339,4.7146,105.709,0.573447,,15.4592,1.4515,1.28452,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
1024,ROSS - 2020,2,48,3,Mixto,0.864829,14.1987,4.82458,110.534,0.586943,,16.0461,1.47345,1.29463,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:32:00"
